ID,Long,Lat,Country,Island,pop,geometry
30228,-55.71603,49.528688,Canada,,1479.0,POINT (-55.71603 49.528688)
30250,-55.81406,49.549007,Canada,,249.0,POINT (-55.81406 49.549007)
30278,-55.678405,49.593368,Canada,Long Island,131.0,POINT (-55.678405 49.593368)
30321,-54.742557,49.642794,Canada,South Twillingate Island,2609.0,POINT (-54.742557 49.642794)
30338,-54.183574,49.660773,Canada,Fogo Island,2217.0,POINT (-54.183574 49.660773)
30363,-63.004944,49.486903,Canada,Ile d' Anticosti,138.0,POINT (-63.004944 49.486903)
31376,-56.054198,48.724509,Canada,Island of Newfoundland,490822.0,POINT (-56.054198 48.724509)
34157,-79.410152,56.171255,Canada,Flaherty Island,938.0,POINT (-79.410152 56.171255)
36444,-64.950167,62.564601,Canada,Ellis Island,13543.0,POINT (-64.950167 62.564601)
36565,-50.693363,63.054036,Greenland,Qeqertarsuatsiaq,300.0,POINT (-50.693363 63.054036)
36719,-51.443764,63.59301,Greenland,Itilliannguup Nunaa,32996.0,POINT (-51.443764 63.59301)
36792,-72.293141,63.757703,Canada,,13543.0,POINT (-72.293141 63.757703)
37001,-76.527479,64.210174,Canada,,1533.0,POINT (-76.527479 64.210174)
37049,-52.086709,64.286452,Greenland,,32996.0,POINT (-52.086709 64.286452)
37143,-73.731639,64.46744,Canada,,13543.0,POINT (-73.731639 64.46744)
37452,-84.260218,64.362166,Canada,Southampton Island,946.0,POINT (-84.260218 64.362166)
