island_id,lat,lon,Country,_match_country_name,_match_country_code,_match_score,scenario,population_raw,population_calc,income_per_capita_2020,consumption_pc_kwh,billed_kwh,LCOE,tariff_affordable,feasibility_gap
11155,13.272126,-87.638813,Honduras,Honduras,HND,100,output_2050,5702,500,2120,2629.59,1311202.5,0.16284836,0.080620933,0.082227427
11155,13.272126,-87.638813,Honduras,Honduras,HND,100,output_future_2030,5702,500,2120,2629.59,1311202.5,0.16284836,0.080620933,0.082227427
11155,13.272126,-87.638813,Honduras,Honduras,HND,100,output_future_2040,5702,500,2120,2629.59,1311202.5,0.16284836,0.080620933,0.082227427
11155,13.272126,-87.638813,Honduras,Honduras,HND,100,output_future_2050,5702,500,2120,2629.59,1311202.5,0.16284836,0.080620933,0.082227427
11169,13.172262,-59.55639,Barbados,Barbados,BRB,100,output_0,288594,500,17610,2629.59,1314791.437,0.145630512,0.669686149,-0.524055636
11169,13.172262,-59.55639,Barbados,Barbados,BRB,100,output_2020,288594,500,17610,2629.59,1314791.437,0.145630512,0.669686149,-0.524055636
11169,13.172262,-59.55639,Barbados,Barbados,BRB,100,output_2050,288594,500,17610,2629.59,1311198.937,0.14602952,0.669686149,-0.523656629
11169,13.172262,-59.55639,Barbados,Barbados,BRB,100,output_future_2030,288594,500,17610,2629.59,1311201.803,0.144469478,0.669686149,-0.525216671
11169,13.172262,-59.55639,Barbados,Barbados,BRB,100,output_future_2040,288594,500,17610,2629.59,1311201.803,0.144012972,0.669686149,-0.525673176
11169,13.172262,-59.55639,Barbados,Barbados,BRB,100,output_future_2050,288594,500,17610,2629.59,1311201.803,0.143478707,0.669686149,-0.526207442
11176,13.251309,-61.188975,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,VCT,93,output_0,81984,500,8360,2629.59,1314767.383,0.144067826,0.317920284,-0.173852458
11176,13.251309,-61.188975,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,VCT,93,output_2020,81984,500,8360,2629.59,1314767.383,0.144067826,0.317920284,-0.173852458
11176,13.251309,-61.188975,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,VCT,93,output_2050,81984,500,8360,2629.59,1311174.883,0.144462559,0.317920284,-0.173457725
11176,13.251309,-61.188975,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,VCT,93,output_future_2030,81984,500,8360,2629.59,1311202.003,0.142910625,0.317920284,-0.175009659
11176,13.251309,-61.188975,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,VCT,93,output_future_2040,81984,500,8360,2629.59,1311202.003,0.142382587,0.317920284,-0.175537698
11176,13.251309,-61.188975,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,VCT,93,output_future_2050,81984,500,8360,2629.59,1311202.003,0.141830277,0.317920284,-0.176090008
11193,13.898433,-60.966774,Saint Lucia,St. Lucia,LCA,100,output_0,156151,500,8560,2629.59,1314787.341,0.143764359,0.325526033,-0.181761673
11193,13.898433,-60.966774,Saint Lucia,St. Lucia,LCA,100,output_2020,156151,500,8560,2629.59,1314790.037,0.143721438,0.325526033,-0.181804595
11193,13.898433,-60.966774,Saint Lucia,St. Lucia,LCA,100,output_2050,156151,500,8560,2629.59,1311194.841,0.144158254,0.325526033,-0.181367778
11193,13.898433,-60.966774,Saint Lucia,St. Lucia,LCA,100,output_future_2030,156151,500,8560,2629.59,1311202.413,0.141627683,0.325526033,-0.18389835
11193,13.898433,-60.966774,Saint Lucia,St. Lucia,LCA,100,output_future_2040,156151,500,8560,2629.59,1311202.413,0.140722675,0.325526033,-0.184803358
11193,13.898433,-60.966774,Saint Lucia,St. Lucia,LCA,100,output_future_2050,156151,500,8560,2629.59,1311202.413,0.139761947,0.325526033,-0.185764086
11221,14.652747,-61.018115,Martinique,France,FRA,100,output_0,350805,500,39690,2629.59,1314783.345,0.144000063,1.509360775,-1.365360712
11221,14.652747,-61.018115,Martinique,France,FRA,100,output_2020,350805,500,39690,2629.59,1314783.345,0.144000063,1.509360775,-1.365360712
11221,14.652747,-61.018115,Martinique,France,FRA,100,output_2050,350805,500,39690,2629.59,1311190.845,0.144394605,1.509360775,-1.36496617
11221,14.652747,-61.018115,Martinique,France,FRA,100,output_future_2030,350805,500,39690,2629.59,1311201.599,0.142038216,1.509360775,-1.367322559
11221,14.652747,-61.018115,Martinique,France,FRA,100,output_future_2040,350805,500,39690,2629.59,1311201.599,0.141360991,1.509360775,-1.367999784
11221,14.652747,-61.018115,Martinique,France,FRA,100,output_future_2050,350805,500,39690,2629.59,1311201.599,0.140552632,1.509360775,-1.368808142
11229,15.434552,-61.349988,Dominica,Dominica,DMA,100,output_0,66329,500,8230,2629.59,1314775.397,0.144569989,0.312976548,-0.168406558
11229,15.434552,-61.349988,Dominica,Dominica,DMA,100,output_2020,66329,500,8230,2629.59,1314775.397,0.144569989,0.312976548,-0.168406558
11229,15.434552,-61.349988,Dominica,Dominica,DMA,100,output_2050,66329,500,8230,2629.59,1311182.897,0.144966095,0.312976548,-0.168010452
11229,15.434552,-61.349988,Dominica,Dominica,DMA,100,output_future_2030,66329,500,8230,2629.59,1311200.635,0.144376065,0.312976548,-0.168600483
11229,15.434552,-61.349988,Dominica,Dominica,DMA,100,output_future_2040,66329,500,8230,2629.59,1311200.635,0.143972895,0.312976548,-0.169003653
11229,15.434552,-61.349988,Dominica,Dominica,DMA,100,output_future_2050,66329,500,8230,2629.59,1311200.635,0.143556136,0.312976548,-0.169420412
11264,15.932114,-61.268569,Guadeloupe,France,FRA,100,output_0,12285,500,39690,2629.59,1314795,0.149989081,1.509360775,-1.359371693
11264,15.932114,-61.268569,Guadeloupe,France,FRA,100,output_2020,12285,500,39690,2629.59,1314795,0.149989081,1.509360775,-1.359371693
11264,15.932114,-61.268569,Guadeloupe,France,FRA,100,output_2050,12285,500,39690,2629.59,1311202.5,0.150400029,1.509360775,-1.358960746
11264,15.932114,-61.268569,Guadeloupe,France,FRA,100,output_future_2030,12285,500,39690,2629.59,1311202.5,0.149676983,1.509360775,-1.359683792
11264,15.932114,-61.268569,Guadeloupe,France,FRA,100,output_future_2040,12285,500,39690,2629.59,1311202.5,0.14939596,1.509360775,-1.359964815
11264,15.932114,-61.268569,Guadeloupe,France,FRA,100,output_future_2050,12285,500,39690,2629.59,1311202.5,0.149063822,1.509360775,-1.360296953
11270,16.097974,-86.932004,Honduras,Honduras,HND,100,output_0,2705,500,2120,2629.59,1314794.999,0.151941322,0.080620933,0.071320388
11270,16.097974,-86.932004,Honduras,Honduras,HND,100,output_2020,2705,500,2120,2629.59,1314794.999,0.151941322,0.080620933,0.071320388
11270,16.097974,-86.932004,Honduras,Honduras,HND,100,output_2050,2705,500,2120,2629.59,1311202.499,0.152357618,0.080620933,0.071736685
11270,16.097974,-86.932004,Honduras,Honduras,HND,100,output_future_2030,2705,500,2120,2629.59,1311202.499,0.151831417,0.080620933,0.071210483
11270,16.097974,-86.932004,Honduras,Honduras,HND,100,output_future_2040,2705,500,2120,2629.59,1311202.499,0.151544992,0.080620933,0.070924059
11270,16.097974,-86.932004,Honduras,Honduras,HND,100,output_future_2050,2705,500,2120,2629.59,1311202.5,0.151233533,0.080620933,0.070612599
11345,16.32098,-61.048268,Guadeloupe,France,FRA,100,output_0,1671,500,39690,2629.59,1314795,0.151434557,1.509360775,-1.357926218
11345,16.32098,-61.048268,Guadeloupe,France,FRA,100,output_2020,1671,500,39690,2629.59,1314795,0.151434557,1.509360775,-1.357926218
11345,16.32098,-61.048268,Guadeloupe,France,FRA,100,output_2050,1671,500,39690,2629.59,1311202.5,0.151849465,1.509360775,-1.35751131
11345,16.32098,-61.048268,Guadeloupe,France,FRA,100,output_future_2030,1671,500,39690,2629.59,1311202.5,0.151662047,1.509360775,-1.357698728
11345,16.32098,-61.048268,Guadeloupe,France,FRA,100,output_future_2040,1671,500,39690,2629.59,1311202.5,0.151399611,1.509360775,-1.357961164
11345,16.32098,-61.048268,Guadeloupe,France,FRA,100,output_future_2050,1671,500,39690,2629.59,1311202.5,0.151130534,1.509360775,-1.358230241
11363,16.366497,-86.434535,Honduras,Honduras,HND,100,output_0,51544,500,2120,2629.59,1314795,0.152471897,0.080620933,0.071850963
11363,16.366497,-86.434535,Honduras,Honduras,HND,100,output_2020,51544,500,2120,2629.59,1314795,0.152471897,0.080620933,0.071850963
11363,16.366497,-86.434535,Honduras,Honduras,HND,100,output_2050,51544,500,2120,2629.59,1311202.5,0.152889647,0.080620933,0.072268714
11363,16.366497,-86.434535,Honduras,Honduras,HND,100,output_future_2030,51544,500,2120,2629.59,1311202.5,0.152480578,0.080620933,0.071859645
11363,16.366497,-86.434535,Honduras,Honduras,HND,100,output_future_2040,51544,500,2120,2629.59,1311202.5,0.152196952,0.080620933,0.071576019
11363,16.366497,-86.434535,Honduras,Honduras,HND,100,output_future_2050,51544,500,2120,2629.59,1311202.5,0.151899398,0.080620933,0.071278464
11386,16.468611,-85.883961,Honduras,Honduras,HND,100,output_0,4063,500,2120,2629.59,1314794.997,0.15174727,0.080620933,0.071126336
11386,16.468611,-85.883961,Honduras,Honduras,HND,100,output_2020,4063,500,2120,2629.59,1314794.997,0.15174727,0.080620933,0.071126336
11386,16.468611,-85.883961,Honduras,Honduras,HND,100,output_2050,4063,500,2120,2629.59,1311202.5,0.152068082,0.080620933,0.071447148
11386,16.468611,-85.883961,Honduras,Honduras,HND,100,output_future_2030,4063,500,2120,2629.59,1311202.5,0.151623932,0.080620933,0.071002998
11386,16.468611,-85.883961,Honduras,Honduras,HND,100,output_future_2040,4063,500,2120,2629.59,1311202.5,0.151378533,0.080620933,0.0707576
11386,16.468611,-85.883961,Honduras,Honduras,HND,100,output_future_2050,4063,500,2120,2629.59,1311202.5,0.151118319,0.080620933,0.070497385
11431,16.739452,-62.189685,Montserrat,United Kingdom,GBR,100,output_0,5187,500,38950,2629.59,1314795,0.157360953,1.481219506,-1.323858553
11431,16.739452,-62.189685,Montserrat,United Kingdom,GBR,100,output_2020,5187,500,38950,2629.59,1314795,0.157360953,1.481219506,-1.323858553
11431,16.739452,-62.189685,Montserrat,United Kingdom,GBR,100,output_2050,5187,500,38950,2629.59,1311202.5,0.157792099,1.481219506,-1.323427407
11431,16.739452,-62.189685,Montserrat,United Kingdom,GBR,100,output_future_2030,5187,500,38950,2629.59,1311202.5,0.157286487,1.481219506,-1.323933019
11431,16.739452,-62.189685,Montserrat,United Kingdom,GBR,100,output_future_2040,5187,500,38950,2629.59,1311202.5,0.157021019,1.481219506,-1.324198486
11431,16.739452,-62.189685,Montserrat,United Kingdom,GBR,100,output_future_2050,5187,500,38950,2629.59,1311202.5,0.156663149,1.481219506,-1.324556357
11466,17.077293,-61.798388,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_0,88991,500,15390,2629.59,1314795,0.155690671,0.585262341,-0.429571671
11466,17.077293,-61.798388,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_2020,88991,500,15390,2629.59,1314795,0.155690671,0.585262341,-0.429571671
11466,17.077293,-61.798388,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_2050,88991,500,15390,2629.59,1311202.5,0.15611724,0.585262341,-0.429145101
11466,17.077293,-61.798388,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_future_2030,88991,500,15390,2629.59,1311202.5,0.155993294,0.585262341,-0.429269047
11466,17.077293,-61.798388,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_future_2040,88991,500,15390,2629.59,1311202.5,0.155907802,0.585262341,-0.42935454
11466,17.077293,-61.798388,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_future_2050,88991,500,15390,2629.59,1311202.5,0.155819195,0.585262341,-0.429443146
11471,17.150396,-62.58646,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_0,12857,500,19340,2629.59,1314795,0.153377637,0.735475873,-0.582098236
11471,17.150396,-62.58646,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_2020,12857,500,19340,2629.59,1314795,0.153377637,0.735475873,-0.582098236
11471,17.150396,-62.58646,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_2050,12857,500,19340,2629.59,1311202.5,0.153797869,0.735475873,-0.581678004
11471,17.150396,-62.58646,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_future_2030,12857,500,19340,2629.59,1311202.5,0.153794723,0.735475873,-0.58168115
11471,17.150396,-62.58646,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_future_2040,12857,500,19340,2629.59,1311202.5,0.15374117,0.735475873,-0.581734703
11471,17.150396,-62.58646,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_future_2050,12857,500,19340,2629.59,1311202.5,0.153672486,0.735475873,-0.581803387
11519,17.339227,-62.765059,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_0,37292,500,19340,2629.59,1314794.944,0.153830675,0.735475873,-0.581645198
11519,17.339227,-62.765059,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_2020,37292,500,19340,2629.59,1314794.944,0.153830675,0.735475873,-0.581645198
11519,17.339227,-62.765059,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_2050,37292,500,19340,2629.59,1311202.444,0.154252148,0.735475873,-0.581223724
11519,17.339227,-62.765059,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_future_2030,37292,500,19340,2629.59,1311202.444,0.153793158,0.735475873,-0.581682714
11519,17.339227,-62.765059,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_future_2040,37292,500,19340,2629.59,1311202.444,0.153668694,0.735475873,-0.581807178
11519,17.339227,-62.765059,Saint Kitts and Nevis,St. Kitts and Nevis,KNA,90,output_future_2050,37292,500,19340,2629.59,1311202.5,0.153536277,0.735475873,-0.581939596
11541,17.490842,-62.976283,Netherlands Antilles,Curacao,CUW,100,output_0,2995,500,16250,2629.59,1314773.872,0.123475233,0.61796706,-0.494491826
11541,17.490842,-62.976283,Netherlands Antilles,Curacao,CUW,100,output_2020,2995,500,16250,2629.59,1314773.872,0.123475233,0.61796706,-0.494491826
11541,17.490842,-62.976283,Netherlands Antilles,Curacao,CUW,100,output_2050,2995,500,16250,2629.59,1311181.372,0.123813542,0.61796706,-0.494153517
11541,17.490842,-62.976283,Netherlands Antilles,Curacao,CUW,100,output_future_2030,2995,500,16250,2629.59,1311202.5,0.117821108,0.61796706,-0.500145951
11541,17.490842,-62.976283,Netherlands Antilles,Curacao,CUW,100,output_future_2040,2995,500,16250,2629.59,1311202.5,0.116228191,0.61796706,-0.501738868
11541,17.490842,-62.976283,Netherlands Antilles,Curacao,CUW,100,output_future_2050,2995,500,16250,2629.59,1311202.5,0.114528347,0.61796706,-0.503438713
11565,17.631469,-63.237528,Netherlands Antilles,Curacao,CUW,100,output_0,1795,500,16250,2629.59,1314794.984,0.121835287,0.61796706,-0.496131773
11565,17.631469,-63.237528,Netherlands Antilles,Curacao,CUW,100,output_2020,1795,500,16250,2629.59,1314794.984,0.121812353,0.61796706,-0.496154706
11565,17.631469,-63.237528,Netherlands Antilles,Curacao,CUW,100,output_2050,1795,500,16250,2629.59,1311202.484,0.122169098,0.61796706,-0.495797962
11565,17.631469,-63.237528,Netherlands Antilles,Curacao,CUW,100,output_future_2030,1795,500,16250,2629.59,1311202.494,0.115013595,0.61796706,-0.502953464
11565,17.631469,-63.237528,Netherlands Antilles,Curacao,CUW,100,output_future_2040,1795,500,16250,2629.59,1311202.494,0.113342194,0.61796706,-0.504624866
11565,17.631469,-63.237528,Netherlands Antilles,Curacao,CUW,100,output_future_2050,1795,500,16250,2629.59,1311202.5,0.111632798,0.61796706,-0.506334261
11573,17.631531,-61.793378,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_0,1738,500,15390,2629.59,1314795,0.152145527,0.585262341,-0.433116815
11573,17.631531,-61.793378,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_2020,1738,500,15390,2629.59,1314795,0.152145527,0.585262341,-0.433116815
11573,17.631531,-61.793378,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_2050,1738,500,15390,2629.59,1311202.5,0.152562383,0.585262341,-0.432699959
11573,17.631531,-61.793378,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_future_2030,1738,500,15390,2629.59,1311202.5,0.152527834,0.585262341,-0.432734507
11573,17.631531,-61.793378,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_future_2040,1738,500,15390,2629.59,1311202.5,0.152466452,0.585262341,-0.432795889
11573,17.631531,-61.793378,Antigua and Barbuda,Antigua and Barbuda,ATG,100,output_future_2050,1738,500,15390,2629.59,1311202.5,0.152370863,0.585262341,-0.432891478
11604,17.901978,-62.829698,Guadeloupe,France,FRA,100,output_0,5534,500,39690,2629.59,1314795,0.153257292,1.509360775,-1.356103483
11604,17.901978,-62.829698,Guadeloupe,France,FRA,100,output_2020,5534,500,39690,2629.59,1314795,0.153257292,1.509360775,-1.356103483
11604,17.901978,-62.829698,Guadeloupe,France,FRA,100,output_2050,5534,500,39690,2629.59,1311202.5,0.153677194,1.509360775,-1.355683581
11604,17.901978,-62.829698,Guadeloupe,France,FRA,100,output_future_2030,5534,500,39690,2629.59,1311202.5,0.153645513,1.509360775,-1.355715262
11604,17.901978,-62.829698,Guadeloupe,France,FRA,100,output_future_2040,5534,500,39690,2629.59,1311202.5,0.153580957,1.509360775,-1.355779818
11604,17.901978,-62.829698,Guadeloupe,France,FRA,100,output_future_2050,5534,500,39690,2629.59,1311202.5,0.153488892,1.509360775,-1.355871883
11650,18.077332,-73.635052,Haiti,Haiti,HTI,100,output_0,10982,500,1340,2583.18,1291590,0.150293167,0.051874047,0.098419121
11650,18.077332,-73.635052,Haiti,Haiti,HTI,100,output_2020,10982,500,1340,2583.18,1291590,0.150293167,0.051874047,0.098419121
11650,18.077332,-73.635052,Haiti,Haiti,HTI,100,output_2050,10982,500,1340,2583.18,1311202.5,0.151018537,0.051874047,0.09914449
11650,18.077332,-73.635052,Haiti,Haiti,HTI,100,output_future_2030,10982,500,1340,2583.18,1311202.5,0.150795255,0.051874047,0.098921208
11650,18.077332,-73.635052,Haiti,Haiti,HTI,100,output_future_2040,10982,500,1340,2583.18,1311202.5,0.150578116,0.051874047,0.098704069
11650,18.077332,-73.635052,Haiti,Haiti,HTI,100,output_future_2050,10982,500,1340,2583.18,1311202.5,0.150359682,0.051874047,0.098485635
11653,18.061742,-63.062734,Netherlands Antilles; Guadeloupe,Netherlands,NLD,90,output_0,69383,500,51360,2629.59,1314794.952,0.121875529,1.953156195,-1.831280666
11653,18.061742,-63.062734,Netherlands Antilles; Guadeloupe,Netherlands,NLD,90,output_2020,69383,500,51360,2629.59,1314794.952,0.121875529,1.953156195,-1.831280666
11653,18.061742,-63.062734,Netherlands Antilles; Guadeloupe,Netherlands,NLD,90,output_2050,69383,500,51360,2629.59,1311202.452,0.12220945,1.953156195,-1.830946745
11653,18.061742,-63.062734,Netherlands Antilles; Guadeloupe,Netherlands,NLD,90,output_future_2030,69383,500,51360,2629.59,1311202.5,0.114871985,1.953156195,-1.83828421
11653,18.061742,-63.062734,Netherlands Antilles; Guadeloupe,Netherlands,NLD,90,output_future_2040,69383,500,51360,2629.59,1311202.5,0.113183236,1.953156195,-1.83997296
11653,18.061742,-63.062734,Netherlands Antilles; Guadeloupe,Netherlands,NLD,90,output_future_2050,69383,500,51360,2629.59,1311202.5,0.111417185,1.953156195,-1.841739011
11661,18.123319,-65.441002,Puerto Rico,Puerto Rico (US),PRI,95,output_0,7525,500,21200,2629.59,1314795,0.156793586,0.806209333,-0.649415747
11661,18.123319,-65.441002,Puerto Rico,Puerto Rico (US),PRI,95,output_2020,7525,500,21200,2629.59,1314795,0.156793586,0.806209333,-0.649415747
11661,18.123319,-65.441002,Puerto Rico,Puerto Rico (US),PRI,95,output_2050,7525,500,21200,2629.59,1311202.5,0.157223178,0.806209333,-0.648986155
11661,18.123319,-65.441002,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2030,7525,500,21200,2629.59,1311202.5,0.155873888,0.806209333,-0.650335445
11661,18.123319,-65.441002,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2040,7525,500,21200,2629.59,1311202.5,0.155385031,0.806209333,-0.650824302
11661,18.123319,-65.441002,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2050,7525,500,21200,2629.59,1311202.5,0.154895347,0.806209333,-0.651313986
11665,18.149788,-68.683805,Dominican Republic,Dominican Republic,DOM,100,output_0,567,500,7080,2629.59,1314795,0.147519765,0.269243494,-0.12172373
11665,18.149788,-68.683805,Dominican Republic,Dominican Republic,DOM,100,output_2020,567,500,7080,2629.59,1314795,0.147519765,0.269243494,-0.12172373
11665,18.149788,-68.683805,Dominican Republic,Dominican Republic,DOM,100,output_2050,567,500,7080,2629.59,1311202.5,0.147923947,0.269243494,-0.121319547
11665,18.149788,-68.683805,Dominican Republic,Dominican Republic,DOM,100,output_future_2030,567,500,7080,2629.59,1311202.5,0.147041378,0.269243494,-0.122202116
11665,18.149788,-68.683805,Dominican Republic,Dominican Republic,DOM,100,output_future_2040,567,500,7080,2629.59,1311202.386,0.14674184,0.269243494,-0.122501654
11665,18.149788,-68.683805,Dominican Republic,Dominican Republic,DOM,100,output_future_2050,567,500,7080,2629.59,1311202.386,0.14642309,0.269243494,-0.122820404
11712,18.315046,-65.289418,Puerto Rico,Puerto Rico (US),PRI,95,output_0,1408,500,21200,2629.59,1314795,0.158776015,0.806209333,-0.647433318
11712,18.315046,-65.289418,Puerto Rico,Puerto Rico (US),PRI,95,output_2020,1408,500,21200,2629.59,1314795,0.158776015,0.806209333,-0.647433318
11712,18.315046,-65.289418,Puerto Rico,Puerto Rico (US),PRI,95,output_2050,1408,500,21200,2629.59,1311202.5,0.159211038,0.806209333,-0.646998295
11712,18.315046,-65.289418,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2030,1408,500,21200,2629.59,1311202.5,0.157843025,0.806209333,-0.648366308
11712,18.315046,-65.289418,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2040,1408,500,21200,2629.59,1311202.5,0.157351349,0.806209333,-0.648857984
11712,18.315046,-65.289418,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2050,1408,500,21200,2629.59,1311202.5,0.156861342,0.806209333,-0.649347991
11734,18.356756,-114.724312,Mexico,Mexico,MEX,100,output_0,249,249,8920,2590.005,644911.245,0.154221089,0.34440088,-0.190179791
11734,18.356756,-114.724312,Mexico,Mexico,MEX,100,output_2020,249,249,8920,2590.005,644911.245,0.15422124,0.34440088,-0.190179639
11734,18.356756,-114.724312,Mexico,Mexico,MEX,100,output_2050,249,249,8920,2590.005,652978.845,0.155203696,0.34440088,-0.189197184
11734,18.356756,-114.724312,Mexico,Mexico,MEX,100,output_future_2030,249,249,8920,2590.005,652978.845,0.154960874,0.34440088,-0.189440006
11734,18.356756,-114.724312,Mexico,Mexico,MEX,100,output_future_2040,249,249,8920,2590.005,652978.845,0.154874564,0.34440088,-0.189526316
11734,18.356756,-114.724312,Mexico,Mexico,MEX,100,output_future_2050,249,249,8920,2590.005,652978.845,0.154721116,0.34440088,-0.189679764
11797,18.224245,-66.479512,Puerto Rico,Puerto Rico (US),PRI,95,output_0,3196239,500,21200,2629.59,1314794.987,0.143239059,0.806209333,-0.662970274
11797,18.224245,-66.479512,Puerto Rico,Puerto Rico (US),PRI,95,output_2020,3196239,500,21200,2629.59,1314794.987,0.143239059,0.806209333,-0.662970274
11797,18.224245,-66.479512,Puerto Rico,Puerto Rico (US),PRI,95,output_2050,3196239,500,21200,2629.59,1311202.487,0.143631513,0.806209333,-0.66257782
11797,18.224245,-66.479512,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2030,3196239,500,21200,2629.59,1311202.487,0.14310121,0.806209333,-0.663108123
11797,18.224245,-66.479512,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2040,3196239,500,21200,2629.59,1311202.487,0.14292934,0.806209333,-0.663279993
11797,18.224245,-66.479512,Puerto Rico,Puerto Rico (US),PRI,95,output_future_2050,3196239,500,21200,2629.59,1311202.487,0.142710671,0.806209333,-0.663498662
11801,18.157071,-77.310484,Jamaica,Jamaica,JAM,100,output_0,2761519,500,4880,2629.59,1314794.941,0.146414796,0.185580262,-0.039165466
11801,18.157071,-77.310484,Jamaica,Jamaica,JAM,100,output_2020,2761519,500,4880,2629.59,1314794.992,0.146413456,0.185580262,-0.039166805
11801,18.157071,-77.310484,Jamaica,Jamaica,JAM,100,output_2050,2761519,500,4880,2629.59,1311202.492,0.146814591,0.185580262,-0.03876567
11801,18.157071,-77.310484,Jamaica,Jamaica,JAM,100,output_future_2030,2761519,500,4880,2629.59,1311202.441,0.146248533,0.185580262,-0.039331728
11801,18.157071,-77.310484,Jamaica,Jamaica,JAM,100,output_future_2040,2761519,500,4880,2629.59,1311202.441,0.146104864,0.185580262,-0.039475398
11801,18.157071,-77.310484,Jamaica,Jamaica,JAM,100,output_future_2050,2761519,500,4880,2629.59,1311202.441,0.14594707,0.185580262,-0.039633191
11824,18.613216,-73.748881,Haiti,Haiti,HTI,100,output_0,3821,500,1340,2583.18,1291590,0.154461094,0.051874047,0.102587048
11824,18.613216,-73.748881,Haiti,Haiti,HTI,100,output_2020,3821,500,1340,2583.18,1291590,0.154461094,0.051874047,0.102587048
11824,18.613216,-73.748881,Haiti,Haiti,HTI,100,output_2050,3821,500,1340,2583.18,1311202.5,0.156298066,0.051874047,0.10442402
11824,18.613216,-73.748881,Haiti,Haiti,HTI,100,output_future_2030,3821,500,1340,2583.18,1311202.5,0.15629635,0.051874047,0.104422303
11824,18.613216,-73.748881,Haiti,Haiti,HTI,100,output_future_2040,3821,500,1340,2583.18,1311202.5,0.156277046,0.051874047,0.104402999
11824,18.613216,-73.748881,Haiti,Haiti,HTI,100,output_future_2050,3821,500,1340,2583.18,1311202.5,0.156217346,0.051874047,0.1043433
11844,18.694132,-91.682845,Mexico,Mexico,MEX,100,output_0,170295,500,8920,2590.005,1295002.5,0.196247535,0.34440088,-0.148153344
11844,18.694132,-91.682845,Mexico,Mexico,MEX,100,output_2020,170295,500,8920,2590.005,1295002.5,0.196247535,0.34440088,-0.148153344
11844,18.694132,-91.682845,Mexico,Mexico,MEX,100,output_2050,170295,500,8920,2590.005,1311201.167,0.201956634,0.34440088,-0.142444246
11844,18.694132,-91.682845,Mexico,Mexico,MEX,100,output_future_2030,170295,500,8920,2590.005,1311202.5,0.192377984,0.34440088,-0.152022896
11844,18.694132,-91.682845,Mexico,Mexico,MEX,100,output_future_2040,170295,500,8920,2590.005,1311202.5,0.190091937,0.34440088,-0.154308943
11844,18.694132,-91.682845,Mexico,Mexico,MEX,100,output_future_2050,170295,500,8920,2590.005,1311202.5,0.187890728,0.34440088,-0.156510152
11852,18.791751,-110.975066,Mexico,Mexico,MEX,100,output_0,806,500,8920,2590.005,1295002.5,0.155969351,0.34440088,-0.188431529
11852,18.791751,-110.975066,Mexico,Mexico,MEX,100,output_2020,806,500,8920,2590.005,1295002.5,0.221919677,0.34440088,-0.122481203
11852,18.791751,-110.975066,Mexico,Mexico,MEX,100,output_2050,806,500,8920,2590.005,1311202.5,0.156679548,0.34440088,-0.187721332
11852,18.791751,-110.975066,Mexico,Mexico,MEX,100,output_future_2030,806,500,8920,2590.005,1311202.5,0.156360333,0.34440088,-0.188040546
11852,18.791751,-110.975066,Mexico,Mexico,MEX,100,output_future_2040,806,500,8920,2590.005,1311202.5,0.15620076,0.34440088,-0.18820012
11852,18.791751,-110.975066,Mexico,Mexico,MEX,100,output_future_2050,806,500,8920,2590.005,1311202.5,0.156035333,0.34440088,-0.188365547
11857,18.842899,-73.046362,Haiti,Haiti,HTI,100,output_0,84438,500,1340,2583.18,1291590,0.156987894,0.051874047,0.105113848
